frames,neutral,happy,sad,angry,fearful,disgusted,surprised
131,0.9683211445808411,0.01716730184853077,0.013248215429484844,0.0004502930969465524,0.0003336527443025261,2.4336592105100863e-05,0.0004551688034553081
132,0.9170973896980286,0.0014817783376201987,0.02718781866133213,0.053920306265354156,2.2291025743470527e-05,0.0001363223127555102,0.00015403711586259305
133,0.9749791622161865,0.0005114213563501835,0.013051658868789673,0.011226211674511433,2.0822730220970698e-05,1.9610568415373564e-05,0.00019125489052385092
134,0.9999532699584961,1.3004367247049231e-05,2.2626854843110777e-05,6.413732535293093e-06,1.778040825684002e-08,1.6028123273059691e-09,4.778904440172482e-06
135,0.9740626215934753,0.011199031956493855,0.014126267284154892,0.00017782508803065866,0.0001318545255344361,6.8149270191497635e-06,0.00029565536533482373
136,0.9585875272750854,0.002049641916528344,0.012742552906274796,0.024434532970190048,0.0001523975661257282,2.9430584618239664e-05,0.002004002220928669
137,0.9071059823036194,0.002434251131489873,0.08583363145589828,0.0021725476253777742,0.0003560241893865168,9.035504626808688e-05,0.0020072809420526028
138,0.9980963468551636,0.00021583380294032395,0.0013155746273696423,0.0003502616018522531,8.765118053588594e-08,1.3561245850723935e-06,2.041023071797099e-05
139,0.9751564860343933,0.00022214255295693874,0.017100952565670013,0.007346338126808405,6.0731622397725005e-06,4.29271676694043e-06,0.0001636692468309775
140,0.9964638352394104,0.0005092124920338392,0.000646857253741473,0.0021538354922086,4.350289145804709e-06,3.1906228059597197e-07,0.00022148506832309067
141,0.9360418319702148,0.0004593585035763681,0.023574786260724068,0.03759252279996872,0.00011479917156975716,2.2580878066946752e-05,0.0021941952873021364
142,0.9378886818885803,0.003951261751353741,0.05226690694689751,0.005251013673841953,0.0003437766572460532,2.354747266508639e-05,0.0002748081460595131
143,0.9750009179115295,0.02082180418074131,0.000848401163239032,0.0026684438344091177,7.163204827520531e-06,8.927450835471973e-05,0.0005643566255457699
144,0.998566746711731,6.775170186301693e-05,0.000957347103394568,0.0003841759171336889,3.667430519271875e-07,1.8821661740275886e-07,2.3507533114752732e-05
145,0.9950619339942932,0.0009296683128923178,0.0003010403015650809,0.0033319119829684496,1.9260062344983453e-06,5.519249680219218e-05,0.00031821869197301567
146,0.9376417994499207,0.0606149397790432,0.0013296699617058039,5.9868336393265054e-05,2.658921971487871e-07,0.0002290429110871628,0.00012436159886419773
147,0.9674396514892578,0.027081461623311043,0.0044242506846785545,0.0007750624790787697,4.5862398110330105e-06,0.0001409044343745336,0.0001342069881502539
148,0.9702444672584534,0.0005209547816775739,0.006029077805578709,0.021608589217066765,0.0005004514241591096,0.00026117704692296684,0.0008353324956260622
149,0.9904396533966064,0.005935980472713709,0.002130335895344615,0.0013980193762108684,4.3432610254967585e-06,3.0168874218361452e-05,6.154812581371516e-05
150,0.9993035793304443,4.32852866651956e-05,0.0001082355302060023,0.0005085635930299759,7.297177972986901e-08,2.6292858024135057e-07,3.6121120501775295e-05
151,0.951267421245575,0.012884426862001419,0.03576004505157471,1.7791388017940335e-05,1.2469961802707985e-05,2.404485940132872e-06,5.5381151469191536e-05
152,0.999079167842865,0.00010284239397151396,0.00048600873560644686,0.0002969518245663494,2.497955620128778e-07,1.1642361386066113e-07,3.469194780336693e-05
153,0.9941954612731934,0.0005657255533151329,0.004723047837615013,0.00045801044325344265,6.291677436820464e-06,1.3312778719409835e-06,5.0039092457154766e-05
154,0.9582760334014893,0.0001220036720042117,0.03013257496058941,0.011117449961602688,4.130868910579011e-05,5.49832566321129e-06,0.00030520703876391053
155,0.9970701336860657,3.0055633033043705e-05,0.0009759920067153871,0.001709075877442956,2.919276539614657e-06,6.723572596456506e-07,0.0002113513764925301
156,0.9921427369117737,0.00604651914909482,0.0014822661178186536,3.087074219365604e-05,2.8684846711257705e-06,8.696680197317619e-06,0.00028587208362296224
157,0.7119465470314026,0.0004984088591299951,0.28659138083457947,0.0005012639448978007,3.116583320661448e-05,2.2081976567278616e-05,0.00040921205072663724
158,0.9908258318901062,0.0013881631894037127,0.006562897004187107,0.00036581617314368486,4.695751613326138e-06,1.6693105862941593e-05,0.0008359837811440229
159,0.993202805519104,0.0023289259988814592,0.0024481662549078465,0.00031165670952759683,1.9034654542338103e-05,6.601753739232663e-06,0.0016828584484755993
160,0.9615354537963867,0.002503675175830722,0.035387326031923294,0.00022993826132733375,1.929194331751205e-05,7.642124728590716e-06,0.0003166907699778676
